Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF03654,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR4239,MIR4239 microRNA precursor family,Gene; miRNA;
RF03655,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1887,MIR1887 microRNA precursor family,Gene; miRNA;
RF03656,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2432,mir-2432 microRNA precursor family,Gene; miRNA;
RF03657,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR6145,MIR6145 microRNA precursor family,Gene; miRNA;
RF03658,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2300,mir-2300 microRNA precursor family,Gene; miRNA;
RF03659,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR2871,MIR2871 microRNA precursor family,Gene; miRNA;
RF03660,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4018,mir-4018 microRNA precursor family,Gene; miRNA;
RF03661,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-933,mir-933 microRNA precursor family,Gene; miRNA;
RF03662,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2060,mir-2060 microRNA precursor family,Gene; miRNA;
RF03663,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-5911,mir-5911 microRNA precursor family,Gene; miRNA;
RF03664,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR6288,MIR6288 microRNA precursor family,Gene; miRNA;
RF03665,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR4359,MIR4359 microRNA precursor family,Gene; miRNA;
RF03666,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR7724,MIR7724 microRNA precursor family,Gene; miRNA;
RF03667,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1031,MIR1031 microRNA precursor family,Gene; miRNA;
RF03668,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1788,mir-1788 microRNA precursor family,Gene; miRNA;
RF03669,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2767,mir-2767 microRNA precursor family,Gene; miRNA;
RF03670,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR3932,MIR3932 microRNA precursor family,Gene; miRNA;
RF03671,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR3522,MIR3522 microRNA precursor family,Gene; miRNA;
RF03672,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR840,MIR840 microRNA precursor family,Gene; miRNA;
RF03673,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2822,mir-2822 microRNA precursor family,Gene; miRNA;
RF03674,Eukaryota,Eukaryota (100.00%),"Eukaryota (99.90%), Bacteria (0.10%)",MIR5387,MIR5387 microRNA precursor family,Gene; miRNA;
RF03675,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1001,mir-1001 microRNA precursor family,Gene; miRNA;
RF03676,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR5148,MIR5148 microRNA precursor family,Gene; miRNA;
RF03677,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1304,mir-1304 microRNA precursor family,Gene; miRNA;
RF03678,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3956,mir-3956 microRNA precursor family,Gene; miRNA;
RF03679,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR2084,MIR2084 microRNA precursor family,Gene; miRNA;
RF03680,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-9465,mir-9465 microRNA precursor family,Gene; miRNA;
RF03681,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1295,mir-1295 microRNA precursor family,Gene; miRNA;
RF03682,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3912,mir-3912 microRNA precursor family,Gene; miRNA;
RF03683,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-462,mir-462 microRNA precursor family,Gene; miRNA;
RF03684,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1990,mir-1990 microRNA precursor family,Gene; miRNA;
RF03685,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR9677,MIR9677 microRNA precursor family,Gene; miRNA;
RF03686,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-9424,mir-9424 microRNA precursor family,Gene; miRNA;
RF03687,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2011,mir-2011 microRNA precursor family,Gene; miRNA;
RF03688,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3045,mir-3045 microRNA precursor family,Gene; miRNA;
RF03689,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-5892,mir-5892 microRNA precursor family,Gene; miRNA;
RF03690,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-9058,mir-9058 microRNA precursor family,Gene; miRNA;
RF03691,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2765,mir-2765 microRNA precursor family,Gene; miRNA;
RF03692,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR827,MIR827 microRNA precursor family,Gene; miRNA;
RF03693,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1919,MIR1919 microRNA precursor family,Gene; miRNA;
RF03694,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-266,mir-266 microRNA precursor family,Gene; miRNA;
RF03695,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR6151,MIR6151 microRNA precursor family,Gene; miRNA;
RF03696,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4904,mir-4904 microRNA precursor family,Gene; miRNA;
RF03697,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-722,mir-722 microRNA precursor family,Gene; miRNA;
RF03698,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2861,mir-2861 microRNA precursor family,Gene; miRNA;
RF03699,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-729,mir-729 microRNA precursor family,Gene; miRNA;
RF03700,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1923,mir-1923 microRNA precursor family,Gene; miRNA;
RF03701,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4041,mir-4041 microRNA precursor family,Gene; miRNA;
RF03702,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR851,MIR851 microRNA precursor family,Gene; miRNA;
RF03703,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3622,mir-3622 microRNA precursor family,Gene; miRNA;
RF03704,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR4380,MIR4380 microRNA precursor family,Gene; miRNA;
RF03705,Eukaryota,Eukaryota (100.00%),"Eukaryota (97.37%), Archaea (2.63%)",mir-1278,mir-1278 microRNA precursor family,Gene; miRNA;
RF03706,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2253,mir-2253 microRNA precursor family,Gene; miRNA;
RF03707,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1892,mir-1892 microRNA precursor family,Gene; miRNA;
RF03709,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1878,MIR1878 microRNA precursor family,Gene; miRNA;
RF03710,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1451,mir-1451 microRNA precursor family,Gene; miRNA;
RF03711,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-784,mir-784 microRNA precursor family,Gene; miRNA;
RF03712,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR6450,MIR6450 microRNA precursor family,Gene; miRNA;
RF03713,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1756,mir-1756 microRNA precursor family,Gene; miRNA;
RF03714,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR774,MIR774 microRNA precursor family,Gene; miRNA;
RF03715,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-977,mir-977 microRNA precursor family,Gene; miRNA;
RF03716,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-7131,mir-7131 microRNA precursor family,Gene; miRNA;
RF03717,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3119,mir-3119 microRNA precursor family,Gene; miRNA;
RF03718,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2804,mir-2804 microRNA precursor family,Gene; miRNA;
RF03719,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3914,mir-3914 microRNA precursor family,Gene; miRNA;
RF03720,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR4228,MIR4228 microRNA precursor family,Gene; miRNA;
RF03721,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3478,mir-3478 microRNA precursor family,Gene; miRNA;
RF03722,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR4378,MIR4378 microRNA precursor family,Gene; miRNA;
RF03723,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR7125,MIR7125 microRNA precursor family,Gene; miRNA;
RF03724,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1013,mir-1013 microRNA precursor family,Gene; miRNA;
RF03725,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-7094,mir-7094 microRNA precursor family,Gene; miRNA;
RF03726,Viruses,Viruses (100.00%),Viruses (100.00%),mir-m21-1,mir-m21-1 microRNA precursor family,Gene; miRNA;
RF03727,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3477,mir-3477 microRNA precursor family,Gene; miRNA;
RF03728,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1511,MIR1511 microRNA precursor family,Gene; miRNA;
RF03729,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2363,mir-2363 microRNA precursor family,Gene; miRNA;
RF03730,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-7615,mir-7615 microRNA precursor family,Gene; miRNA;
RF03731,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-7371,mir-7371 microRNA precursor family,Gene; miRNA;
RF03732,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2057,mir-2057 microRNA precursor family,Gene; miRNA;
RF03733,Viruses,Viruses (100.00%),Viruses (100.00%),mir-BART14,mir-BART14 microRNA precursor family,Gene; miRNA;
RF03734,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4773,mir-4773 microRNA precursor family,Gene; miRNA;
RF03735,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1502,mir-1502 microRNA precursor family,Gene; miRNA;
RF03736,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3130,mir-3130 microRNA precursor family,Gene; miRNA;
RF03737,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-8315,mir-8315 microRNA precursor family,Gene; miRNA;
RF03738,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2320,mir-2320 microRNA precursor family,Gene; miRNA;
RF03739,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4529,mir-4529 microRNA precursor family,Gene; miRNA;
RF03740,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-921,mir-921 microRNA precursor family,Gene; miRNA;
RF03741,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-325,mir-325 microRNA precursor family,Gene; miRNA;
RF03742,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2162,mir-2162 microRNA precursor family,Gene; miRNA;
RF03743,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR7696,MIR7696 microRNA precursor family,Gene; miRNA;
RF03744,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR3704,MIR3704 microRNA precursor family,Gene; miRNA;
RF03745,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2063,mir-2063 microRNA precursor family,Gene; miRNA;
RF03746,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2318,mir-2318 microRNA precursor family,Gene; miRNA;
RF03747,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4536,mir-4536 microRNA precursor family,Gene; miRNA;
RF03748,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2772,mir-2772 microRNA precursor family,Gene; miRNA;
RF03749,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR2617,MIR2617 microRNA precursor family,Gene; miRNA;
RF03750,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2489,mir-2489 microRNA precursor family,Gene; miRNA;
RF03751,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-7445,mir-7445 microRNA precursor family,Gene; miRNA;
RF03752,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR5292,MIR5292 microRNA precursor family,Gene; miRNA;
RF03753,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1986,mir-1986 microRNA precursor family,Gene; miRNA;
RF03754,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3116,mir-3116 microRNA precursor family,Gene; miRNA;
RF03755,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4005,mir-4005 microRNA precursor family,Gene; miRNA;
RF03756,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4891,mir-4891 microRNA precursor family,Gene; miRNA;
RF03757,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-6536,mir-6536 microRNA precursor family,Gene; miRNA;
RF03758,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2756,mir-2756 microRNA precursor family,Gene; miRNA;
RF03759,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR8703,MIR8703 microRNA precursor family,Gene; miRNA;
RF03760,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2041,mir-2041 microRNA precursor family,Gene; miRNA;
RF03761,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-5897,mir-5897 microRNA precursor family,Gene; miRNA;
RF03762,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR859,MIR859 microRNA precursor family,Gene; miRNA;
RF03763,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2568,mir-2568 microRNA precursor family,Gene; miRNA;
RF03764,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-647,mir-647 microRNA precursor family,Gene; miRNA;
RF03765,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2059,mir-2059 microRNA precursor family,Gene; miRNA;
RF03766,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3155,mir-3155 microRNA precursor family,Gene; miRNA;
RF03767,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3432,mir-3432 microRNA precursor family,Gene; miRNA;
RF03768,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1329,mir-1329 microRNA precursor family,Gene; miRNA;
RF03769,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3913,mir-3913 microRNA precursor family,Gene; miRNA;
RF03770,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-125,mir-125 microRNA precursor family,Gene; miRNA;
RF03771,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-341,mir-341 microRNA precursor family,Gene; miRNA;
RF03772,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4867,mir-4867 microRNA precursor family,Gene; miRNA;
RF03773,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-978,mir-978 microRNA precursor family,Gene; miRNA;
RF03774,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2110,mir-2110 microRNA precursor family,Gene; miRNA;
RF03775,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-7578,mir-7578 microRNA precursor family,Gene; miRNA;
RF03776,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2068,mir-2068 microRNA precursor family,Gene; miRNA;
RF03777,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR533,MIR533 microRNA precursor family,Gene; miRNA;
RF03778,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-483,mir-483 microRNA precursor family,Gene; miRNA;
RF03779,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1805,mir-1805 microRNA precursor family,Gene; miRNA;
RF03780,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3389,mir-3389 microRNA precursor family,Gene; miRNA;
RF03781,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4524,mir-4524 microRNA precursor family,Gene; miRNA;
RF03782,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3661,mir-3661 microRNA precursor family,Gene; miRNA;
RF03783,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4854,mir-4854 microRNA precursor family,Gene; miRNA;
RF03784,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2240,mir-2240 microRNA precursor family,Gene; miRNA;
RF03785,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-974,mir-974 microRNA precursor family,Gene; miRNA;
RF03786,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-9449,mir-9449 microRNA precursor family,Gene; miRNA;
RF03787,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2010,mir-2010 microRNA precursor family,Gene; miRNA;
RF03788,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR5304,MIR5304 microRNA precursor family,Gene; miRNA;
RF03789,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR5269,MIR5269 microRNA precursor family,Gene; miRNA;
RF03790,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR8008,MIR8008 microRNA precursor family,Gene; miRNA;
RF03791,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4526,mir-4526 microRNA precursor family,Gene; miRNA;
RF03792,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR6462,MIR6462 microRNA precursor family,Gene; miRNA;
RF03793,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR810,MIR810 microRNA precursor family,Gene; miRNA;
RF03794,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR5298,MIR5298 microRNA precursor family,Gene; miRNA;
RF03795,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR6201,MIR6201 microRNA precursor family,Gene; miRNA;
RF03796,Eukaryota/No Data,Eukaryota (100.00%),No Data,mir-5984,mir-5984 microRNA precursor family,Gene; miRNA;
RF03797,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-9235,mir-9235 microRNA precursor family,Gene; miRNA;
RF03798,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR4227,MIR4227 microRNA precursor family,Gene; miRNA;
RF03799,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3202,mir-3202 microRNA precursor family,Gene; miRNA;
RF03800,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4477,mir-4477 microRNA precursor family,Gene; miRNA;
RF03801,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-7143,mir-7143 microRNA precursor family,Gene; miRNA;
RF03802,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR5649,MIR5649 microRNA precursor family,Gene; miRNA;
RF03803,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR1886,MIR1886 microRNA precursor family,Gene; miRNA;
RF03804,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4989,mir-4989 microRNA precursor family,Gene; miRNA;
RF03805,Viruses,Viruses (100.00%),Viruses (100.00%),bpcv-mir-B1,bpcv-mir-B1 microRNA precursor family,Gene; miRNA;
RF03806,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2007,mir-2007 microRNA precursor family,Gene; miRNA;
RF03807,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-4890,mir-4890 microRNA precursor family,Gene; miRNA;
RF03808,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3957,mir-3957 microRNA precursor family,Gene; miRNA;
RF03809,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1203,mir-1203 microRNA precursor family,Gene; miRNA;
RF03810,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-8932,mir-8932 microRNA precursor family,Gene; miRNA;
RF03811,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1896,mir-1896 microRNA precursor family,Gene; miRNA;
RF03812,Viruses,Viruses (100.00%),Viruses (100.00%),mir-BART19,mir-BART19 microRNA precursor family,Gene; miRNA;
RF03813,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR8041,MIR8041 microRNA precursor family,Gene; miRNA;
RF03814,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2797,mir-2797 microRNA precursor family,Gene; miRNA;
RF03815,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3051,mir-3051 microRNA precursor family,Gene; miRNA;
RF03816,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR6297,MIR6297 microRNA precursor family,Gene; miRNA;
RF03817,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3836,mir-3836 microRNA precursor family,Gene; miRNA;
RF03818,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR7994,MIR7994 microRNA precursor family,Gene; miRNA;
RF03819,Viruses,Viruses (100.00%),Viruses (100.00%),mir-Ro6-3,mir-Ro6-3 microRNA precursor family,Gene; miRNA;
RF03820,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-5429,mir-5429 microRNA precursor family,Gene; miRNA;
RF03821,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2002,mir-2002 microRNA precursor family,Gene; miRNA;
RF03822,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3931,mir-3931 microRNA precursor family,Gene; miRNA;
RF03823,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1814,mir-1814 microRNA precursor family,Gene; miRNA;
RF03824,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR5285,MIR5285 microRNA precursor family,Gene; miRNA;
RF03825,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2335,mir-2335 microRNA precursor family,Gene; miRNA;
RF03826,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR825,MIR825 microRNA precursor family,Gene; miRNA;
RF03827,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-2229,mir-2229 microRNA precursor family,Gene; miRNA;
RF03828,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),MIR831,MIR831 microRNA precursor family,Gene; miRNA;
RF03829,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1257,mir-1257 microRNA precursor family,Gene; miRNA;
RF03830,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-1003,mir-1003 microRNA precursor family,Gene; miRNA;
RF03831,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-627,mir-627 microRNA precursor family,Gene; miRNA;
RF03832,Viruses,Viruses (100.00%),Viruses (100.00%),mir-H4,mir-H4 microRNA precursor family,Gene; miRNA;
RF03833,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-5928,mir-5928 microRNA precursor family,Gene; miRNA;
RF03834,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3173,mir-3173 microRNA precursor family,Gene; miRNA;
RF03835,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-955,mir-955 microRNA precursor family,Gene; miRNA;
RF03836,Eukaryota,Eukaryota (100.00%),Eukaryota (100.00%),mir-3547,mir-3547 microRNA precursor family,Gene; miRNA;
