Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF04020,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4859,mir-4859 microRNA precursor family,Gene; miRNA;
RF04021,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3492,mir-3492 microRNA precursor family,Gene; miRNA;
RF04022,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4863,mir-4863 microRNA precursor family,Gene; miRNA;
RF04023,Eukaryota/Mixed,Eukaryota (100.0%),,MIR1314,MIR1314 microRNA precursor family,Gene; miRNA;
RF04024,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9571,mir-9571 microRNA precursor family,Gene; miRNA;
RF04025,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7964,mir-7964 microRNA precursor family,Gene; miRNA;
RF04026,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8499,mir-8499 microRNA precursor family,Gene; miRNA;
RF04027,Eukaryota/Mixed,Eukaryota (100.0%),,mir-1422,mir-1422 microRNA precursor family,Gene; miRNA;
RF04028,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7948,mir-7948 microRNA precursor family,Gene; miRNA;
RF04029,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8521,mir-8521 microRNA precursor family,Gene; miRNA;
RF04030,Eukaryota/Mixed,Eukaryota (100.0%),,mir-6096,mir-6096 microRNA precursor family,Gene; miRNA;
RF04031,Eukaryota/Mixed,Eukaryota (100.0%),,mir-2686,mir-2686 microRNA precursor family,Gene; miRNA;
RF04032,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2912,MIR2912 microRNA precursor family,Gene; miRNA;
RF04033,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8512,mir-8512 microRNA precursor family,Gene; miRNA;
RF04035,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7910,mir-7910 microRNA precursor family,Gene; miRNA;
RF04036,Eukaryota/Mixed,Eukaryota (100.0%),,mir-2076,mir-2076 microRNA precursor family,Gene; miRNA;
RF04037,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7911,mir-7911 microRNA precursor family,Gene; miRNA;
RF04038,Eukaryota/Mixed,Eukaryota (100.0%),,mir-5985,mir-5985 microRNA precursor family,Gene; miRNA;
RF04039,Eukaryota/Mixed,Eukaryota (100.0%),,mir-2242,mir-2242 microRNA precursor family,Gene; miRNA;
RF04040,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4866,mir-4866 microRNA precursor family,Gene; miRNA;
RF04041,Eukaryota/Mixed,Eukaryota (100.0%),,MIR6154,MIR6154 microRNA precursor family,Gene; miRNA;
RF04042,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7961,mir-7961 microRNA precursor family,Gene; miRNA;
RF04043,Eukaryota/Mixed,Eukaryota (100.0%),,mir-2062,mir-2062 microRNA precursor family,Gene; miRNA;
RF04044,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7939,mir-7939 microRNA precursor family,Gene; miRNA;
RF04045,Eukaryota/Mixed,Eukaryota (100.0%),,mir-2147,mir-2147 microRNA precursor family,Gene; miRNA;
RF04046,Eukaryota/Mixed,Eukaryota (100.0%),,mir-2154,mir-2154 microRNA precursor family,Gene; miRNA;
RF04047,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9228,mir-9228 microRNA precursor family,Gene; miRNA;
RF04048,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7927,mir-7927 microRNA precursor family,Gene; miRNA;
RF04049,Eukaryota/Mixed,Eukaryota (100.0%),,MIR7127,MIR7127 microRNA precursor family,Gene; miRNA;
RF04050,Eukaryota/Mixed,Eukaryota (100.0%),,mir-2072,mir-2072 microRNA precursor family,Gene; miRNA;
RF04051,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8517,mir-8517 microRNA precursor family,Gene; miRNA;
RF04052,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-466,mir-466 microRNA precursor family,Gene; miRNA;
RF04053,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-95,mir-95 microRNA precursor family,Gene; miRNA;
RF04054,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2944,mir-2944 microRNA precursor family,Gene; miRNA;
RF04055,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1261,mir-1261 microRNA precursor family,Gene; miRNA;
RF04056,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-982,mir-982 microRNA precursor family,Gene; miRNA;
RF04057,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1432,MIR1432 microRNA precursor family,Gene; miRNA;
RF04059,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5020,MIR5020 microRNA precursor family,Gene; miRNA;
RF04060,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-703,mir-703 microRNA precursor family,Gene; miRNA;
RF04061,Eukaryota/Mixed,Eukaryota (100.0%),,mir-1420,mir-1420 microRNA precursor family,Gene; miRNA;
RF04062,Eukaryota/Mixed,Eukaryota (100.0%),,MIR949,MIR949 microRNA precursor family,Gene; miRNA;
RF04063,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2629,MIR2629 microRNA precursor family,Gene; miRNA;
RF04064,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5267,MIR5267 microRNA precursor family,Gene; miRNA;
RF04065,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7563,mir-7563 microRNA precursor family,Gene; miRNA;
RF04066,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1256,mir-1256 microRNA precursor family,Gene; miRNA;
RF04067,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4520,mir-4520 microRNA precursor family,Gene; miRNA;
RF04068,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3927,mir-3927 microRNA precursor family,Gene; miRNA;
RF04069,Eukaryota/Mixed,Eukaryota (100.0%),,MIR6135,MIR6135 microRNA precursor family,Gene; miRNA;
RF04070,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6440,MIR6440 microRNA precursor family,Gene; miRNA;
RF04071,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2863,MIR2863 microRNA precursor family,Gene; miRNA;
RF04072,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-7386,mir-7386 microRNA precursor family,Gene; miRNA;
RF04073,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-727,mir-727 microRNA precursor family,Gene; miRNA;
RF04074,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1199,mir-1199 microRNA precursor family,Gene; miRNA;
RF04075,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1545,mir-1545 microRNA precursor family,Gene; miRNA;
RF04077,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1245,mir-1245 microRNA precursor family,Gene; miRNA;
RF04078,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1905,mir-1905 microRNA precursor family,Gene; miRNA;
RF04079,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR161,MIR161 microRNA precursor family,Gene; miRNA;
RF04080,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-762,mir-762 microRNA precursor family,Gene; miRNA;
RF04081,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1992,mir-1992 microRNA precursor family,Gene; miRNA;
RF04082,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-54,mir-54 microRNA precursor family,Gene; miRNA;
RF04083,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR528,MIR528 microRNA precursor family,Gene; miRNA;
RF04084,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-595,mir-595 microRNA precursor family,Gene; miRNA;
RF04085,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1271,mir-1271 microRNA precursor family,Gene; miRNA;
RF04087,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5565,MIR5565 microRNA precursor family,Gene; miRNA;
RF04088,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR812,MIR812 microRNA precursor family,Gene; miRNA;
RF04089,Eukaryota/Mixed,Eukaryota (100.0%),,mir-753,mir-753 microRNA precursor family,Gene; miRNA;
RF04090,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6529,mir-6529 microRNA precursor family,Gene; miRNA;
RF04091,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-72,mir-72 microRNA precursor family,Gene; miRNA;
RF04092,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1508,MIR1508 microRNA precursor family,Gene; miRNA;
RF04093,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1784,mir-1784 microRNA precursor family,Gene; miRNA;
RF04094,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR537,MIR537 microRNA precursor family,Gene; miRNA;
RF04095,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9746,MIR9746 microRNA precursor family,Gene; miRNA;
RF04096,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4433,mir-4433 microRNA precursor family,Gene; miRNA;
RF04097,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2630,MIR2630 microRNA precursor family,Gene; miRNA;
RF04098,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9471,MIR9471 microRNA precursor family,Gene; miRNA;
RF04099,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR837,MIR837 microRNA precursor family,Gene; miRNA;
RF04100,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-493,mir-493 microRNA precursor family,Gene; miRNA;
RF04101,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8864,mir-8864 microRNA precursor family,Gene; miRNA;
RF04102,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6457,MIR6457 microRNA precursor family,Gene; miRNA;
RF04103,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8356,mir-8356 microRNA precursor family,Gene; miRNA;
RF04104,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR918,MIR918 microRNA precursor family,Gene; miRNA;
RF04105,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3165,mir-3165 microRNA precursor family,Gene; miRNA;
RF04106,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1303,mir-1303 microRNA precursor family,Gene; miRNA;
RF04107,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5391,mir-5391 microRNA precursor family,Gene; miRNA;
RF04108,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2513,mir-2513 microRNA precursor family,Gene; miRNA;
RF04109,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1305,mir-1305 microRNA precursor family,Gene; miRNA;
RF04110,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5084,MIR5084 microRNA precursor family,Gene; miRNA;
RF04111,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6274,MIR6274 microRNA precursor family,Gene; miRNA;
RF04112,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5512,MIR5512 microRNA precursor family,Gene; miRNA;
RF04113,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1523,MIR1523 microRNA precursor family,Gene; miRNA;
RF04114,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR4374,MIR4374 microRNA precursor family,Gene; miRNA;
RF04115,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6130,mir-6130 microRNA precursor family,Gene; miRNA;
RF04116,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9672,MIR9672 microRNA precursor family,Gene; miRNA;
RF04117,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5200,MIR5200 microRNA precursor family,Gene; miRNA;
RF04118,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9481,MIR9481 microRNA precursor family,Gene; miRNA;
RF04119,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1858,MIR1858 microRNA precursor family,Gene; miRNA;
RF04120,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5998,MIR5998 microRNA precursor family,Gene; miRNA;
RF04121,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1289,mir-1289 microRNA precursor family,Gene; miRNA;
RF04122,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1204,mir-1204 microRNA precursor family,Gene; miRNA;
RF04123,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3127,mir-3127 microRNA precursor family,Gene; miRNA;
RF04124,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8565,MIR8565 microRNA precursor family,Gene; miRNA;
RF04125,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9408,MIR9408 microRNA precursor family,Gene; miRNA;
RF04126,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9198,mir-9198 microRNA precursor family,Gene; miRNA;
RF04127,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8007,MIR8007 microRNA precursor family,Gene; miRNA;
RF04128,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8562,MIR8562 microRNA precursor family,Gene; miRNA;
RF04129,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR4240,MIR4240 microRNA precursor family,Gene; miRNA;
RF04130,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7996,MIR7996 microRNA precursor family,Gene; miRNA;
RF04131,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2032,mir-2032 microRNA precursor family,Gene; miRNA;
RF04132,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4436,mir-4436 microRNA precursor family,Gene; miRNA;
RF04133,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2646,MIR2646 microRNA precursor family,Gene; miRNA;
RF04134,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7504,MIR7504 microRNA precursor family,Gene; miRNA;
RF04135,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5062,MIR5062 microRNA precursor family,Gene; miRNA;
RF04136,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1862,MIR1862 microRNA precursor family,Gene; miRNA;
RF04137,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR834,MIR834 microRNA precursor family,Gene; miRNA;
RF04138,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9243,mir-9243 microRNA precursor family,Gene; miRNA;
RF04139,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR841,MIR841 microRNA precursor family,Gene; miRNA;
RF04140,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3118,mir-3118 microRNA precursor family,Gene; miRNA;
RF04141,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8622,MIR8622 microRNA precursor family,Gene; miRNA;
RF04142,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1299,mir-1299 microRNA precursor family,Gene; miRNA;
RF04143,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR869,MIR869 microRNA precursor family,Gene; miRNA;
RF04144,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9783,MIR9783 microRNA precursor family,Gene; miRNA;
RF04145,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8706,MIR8706 microRNA precursor family,Gene; miRNA;
RF04146,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4742,mir-4742 microRNA precursor family,Gene; miRNA;
RF04147,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6224,MIR6224 microRNA precursor family,Gene; miRNA;
RF04148,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR844,MIR844 microRNA precursor family,Gene; miRNA;
RF04149,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR447,MIR447 microRNA precursor family,Gene; miRNA;
RF04150,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2655,MIR2655 microRNA precursor family,Gene; miRNA;
RF04151,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR4387,MIR4387 microRNA precursor family,Gene; miRNA;
RF04152,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3618,mir-3618 microRNA precursor family,Gene; miRNA;
RF04153,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR856,MIR856 microRNA precursor family,Gene; miRNA;
RF04154,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1277,mir-1277 microRNA precursor family,Gene; miRNA;
RF04155,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9236,mir-9236 microRNA precursor family,Gene; miRNA;
RF04156,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2670,MIR2670 microRNA precursor family,Gene; miRNA;
RF04157,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9486,MIR9486 microRNA precursor family,Gene; miRNA;
RF04158,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-568,mir-568 microRNA precursor family,Gene; miRNA;
RF04159,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1437,MIR1437 microRNA precursor family,Gene; miRNA;
RF04160,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR868,MIR868 microRNA precursor family,Gene; miRNA;
RF04161,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3688,mir-3688 microRNA precursor family,Gene; miRNA;
RF04162,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9662,MIR9662 microRNA precursor family,Gene; miRNA;
RF04163,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8364,mir-8364 microRNA precursor family,Gene; miRNA;
RF04164,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1507,MIR1507 microRNA precursor family,Gene; miRNA;
RF04165,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2483,mir-2483 microRNA precursor family,Gene; miRNA;
RF04166,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2278,mir-2278 microRNA precursor family,Gene; miRNA;
RF04167,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1972,mir-1972 microRNA precursor family,Gene; miRNA;
RF04168,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR839,MIR839 microRNA precursor family,Gene; miRNA;
RF04169,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2235,mir-2235 microRNA precursor family,Gene; miRNA;
RF04170,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7723,MIR7723 microRNA precursor family,Gene; miRNA;
RF04171,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1509,MIR1509 microRNA precursor family,Gene; miRNA;
RF04172,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8675,MIR8675 microRNA precursor family,Gene; miRNA;
RF04173,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR847,MIR847 microRNA precursor family,Gene; miRNA;
RF04174,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR4208,MIR4208 microRNA precursor family,Gene; miRNA;
RF04175,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1260b,mir-1260b microRNA precursor family,Gene; miRNA;
RF04176,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3149,mir-3149 microRNA precursor family,Gene; miRNA;
RF04185,Eukaryota/Mixed,Eukaryota (100.0%),,MIR2118_2,MIR2118_2 microRNA precursor family,Gene; miRNA;
RF04186,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-278_2,mir-278_2 microRNA precursor family,Gene; miRNA;
RF04187,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR862,MIR862 microRNA precursor family,Gene; miRNA;
RF04188,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),Hovlinc,Hovlinc ribozyme (hominin vlincRNA-located),Gene; ribozyme;
RF04193,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-51,mir-51 microRNA precursor family,Gene; miRNA;
RF04194,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-57,mir-57 microRNA precursor family,Gene; miRNA;
RF04195,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6217,MIR6217 microRNA precursor family,Gene; miRNA;
RF04196,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5638,MIR5638 microRNA precursor family,Gene; miRNA;
RF04197,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9457,mir-9457 microRNA precursor family,Gene; miRNA;
RF04198,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8670,MIR8670 microRNA precursor family,Gene; miRNA;
RF04199,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6027,MIR6027 microRNA precursor family,Gene; miRNA;
RF04200,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9437,mir-9437 microRNA precursor family,Gene; miRNA;
RF04201,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7510,MIR7510 microRNA precursor family,Gene; miRNA;
RF04202,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5380,MIR5380 microRNA precursor family,Gene; miRNA;
RF04203,Eukaryota/Mixed,Eukaryota (100.0%),,MIR1144,MIR1144 microRNA precursor family,Gene; miRNA;
RF04204,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3473,mir-3473 microRNA precursor family,Gene; miRNA;
RF04205,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2606,MIR2606 microRNA precursor family,Gene; miRNA;
RF04206,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9555,MIR9555 microRNA precursor family,Gene; miRNA;
RF04207,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5048,MIR5048 microRNA precursor family,Gene; miRNA;
RF04208,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8742,MIR8742 microRNA precursor family,Gene; miRNA;
RF04209,Eukaryota/Mixed,Eukaryota (100.0%),,MIR7533,MIR7533 microRNA precursor family,Gene; miRNA;
RF04210,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8643,MIR8643 microRNA precursor family,Gene; miRNA;
RF04211,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5185,MIR5185 microRNA precursor family,Gene; miRNA;
RF04212,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8904,mir-8904 microRNA precursor family,Gene; miRNA;
RF04213,Eukaryota/Mixed,Eukaryota (100.0%),,MIR7807,MIR7807 microRNA precursor family,Gene; miRNA;
RF04214,Eukaryota/Mixed,Eukaryota (100.0%),,MIR7526,MIR7526 microRNA precursor family,Gene; miRNA;
RF04215,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9214,mir-9214 microRNA precursor family,Gene; miRNA;
RF04216,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-509,mir-509 microRNA precursor family,Gene; miRNA;
RF04217,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-297,mir-297 microRNA precursor family,Gene; miRNA;
RF04223,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2619,MIR2619 microRNA precursor family,Gene; miRNA;
RF04224,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9229,mir-9229 microRNA precursor family,Gene; miRNA;
RF04225,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7502,MIR7502 microRNA precursor family,Gene; miRNA;
RF04226,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9186,mir-9186 microRNA precursor family,Gene; miRNA;
RF04227,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9215,mir-9215 microRNA precursor family,Gene; miRNA;
RF04228,Eukaryota/Mixed,Eukaryota (100.0%),,MIR6140,MIR6140 microRNA precursor family,Gene; miRNA;
RF04229,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9279,mir-9279 microRNA precursor family,Gene; miRNA;
RF04230,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9261,mir-9261 microRNA precursor family,Gene; miRNA;
RF04231,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9191,mir-9191 microRNA precursor family,Gene; miRNA;
RF04232,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9318,mir-9318 microRNA precursor family,Gene; miRNA;
RF04233,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-680,mir-680 microRNA precursor family,Gene; miRNA;
RF04234,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1421,mir-1421 microRNA precursor family,Gene; miRNA;
RF04235,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-242_2,microRNA mir-242_2,Gene; miRNA;
