Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF03115,Bacteria+Proteobacteria/Mixed,"Bacteria (83.72%), Bacteria:Proteobacteria (83.72%), unclassified sequences (16.28%)","Bacteria (76.47%), Bacteria:Proteobacteria (64.71%), Eukaryota (23.53%), Eukaryota:Metazoa (17.65%), Eukaryota:Viridiplantae (5.88%)",KDPG-aldolase,KDPG-aldolase RNA,Gene; sRNA;
RF03126,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (83.76%), Bacteria (16.24%), Bacteria:Proteobacteria (16.24%)","Bacteria (100.00%), Bacteria:Proteobacteria (73.53%)",L20-Deltaproteobacteria,L20-Deltaproteobacteria ribosomal protein leader,Cis-reg; leader;
RF03131,Bacteria+Proteobacteria/Mixed,"Bacteria (93.96%), Bacteria:Proteobacteria (93.18%), unclassified sequences (6.04%)","Bacteria (89.40%), Bacteria:Proteobacteria (63.58%), Eukaryota (10.60%), Eukaryota:Metazoa (9.93%), Eukaryota:Fungi (0.66%)",L25-Gammaproteobacteria,L25-Gammaproteobacteria ribosomal protein leader,Cis-reg; leader;
RF03142,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (72.12%), Bacteria (27.88%), Bacteria:Proteobacteria (27.88%)","Bacteria (99.68%), Bacteria:Proteobacteria (56.33%), Eukaryota (0.32%), Eukaryota:Alveolata (0.32%)",L2-Alphaproteobacteria,L2-Alphaproteobacteria ribosomal protein leader,Cis-reg; leader;
RF03157,Bacteria+Proteobacteria/Bacteria,"Bacteria (78.44%), Bacteria:Proteobacteria (78.17%), unclassified sequences (21.56%), Bacteria:Actinobacteria (0.14%)","Bacteria (97.18%), Bacteria:Proteobacteria (61.79%), Eukaryota (2.82%), Eukaryota:Metazoa (2.56%), Eukaryota:Fungi (0.26%)",L31-Gammaproteobacteria,L31-Gammaproteobacteria ribosomal protein leader,Cis-reg; leader;
RF03163,Mixed,"Bacteria (66.23%), Bacteria:Proteobacteria (66.23%), unclassified sequences (24.68%), Viruses (9.09%)","Bacteria (84.41%), Bacteria:Proteobacteria (67.12%), Eukaryota (8.47%), Eukaryota:Metazoa (7.80%), Viruses (7.12%), Eukaryota:Fungi (0.68%)",c4-a1b1,"a1, b1 targets of C4 antisense RNA",Gene; antisense;
RF03167,Bacteria,"unclassified sequences (92.50%), Bacteria (7.50%), Bacteria:Proteobacteria (5.00%), Bacteria:Firmicutes (2.50%)","Bacteria (99.61%), Bacteria:Firmicutes (23.19%), Bacteria:Proteobacteria (22.27%), Bacteria:Actinobacteria (5.55%), Eukaryota (0.39%), Eukaryota:Viridiplantae (0.15%), Eukaryota:Alveolata (0.15%), Eukaryota:Metazoa (0.08%)",c-di-GMP-I-GGC,c-di-GMP-I-GGC riboswitch aptamer,Cis-reg; riboswitch;
RF03168,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (66.67%), Bacteria (33.33%), Bacteria:Proteobacteria (33.33%)","Bacteria (100.00%), Bacteria:Proteobacteria (52.94%), Bacteria:Actinobacteria (5.88%)",c-di-GMP-I-UAU,c-di-GMP-I-UAU riboswitch aptamer,Cis-reg; riboswitch;
RF03545,Mixed/Eukaryota,"Viruses (87.50%), Viruses:Flaviviridae (81.25%), Archaea (6.25%), Bacteria (6.25%), Bacteria:Proteobacteria (6.25%), Viruses:Orthomyxoviridae (6.25%)","Eukaryota (92.31%), Eukaryota:Metazoa (69.23%), Eukaryota:Fungi (15.38%), Bacteria (7.69%), Bacteria:Proteobacteria (7.69%), Eukaryota:Viridiplantae (7.69%)",Flavi_ISFV_CRE,Insect-specific Flavivirus 3' UTR cis-acting replication element (CRE),Cis-reg;
RF04189,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",icd-II,icd-II ncRNA motif,Cis-reg;
RF04192,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (66.67%)",carA,carA ncRNA motif,Cis-reg;
RF04310,Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (73.33%)","Bacteria (100.00%), Bacteria:Proteobacteria (80.00%)",nqrA-II,nqrA-II ncRNA motif,Cis-reg;
RF04314,Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (76.92%)","Bacteria (78.95%), Bacteria:Proteobacteria (68.42%), Eukaryota (21.05%), Eukaryota:Metazoa (10.53%), Eukaryota:Fungi (5.26%), Eukaryota:Viridiplantae (5.26%)",opuB,opuB ncRNA motif,Cis-reg;
RF04316,Bacteria/Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (6.67%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",mgtE,mgtE ncRNA motif,Cis-reg;
RF04317,Bacteria/Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (16.67%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",aceE-II,aceE-II ncRNA motif,Cis-reg;
RF04320,Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (62.50%)","Bacteria (60.00%), Eukaryota (40.00%), Eukaryota:Metazoa (40.00%), Bacteria:Proteobacteria (20.00%)",RsmV,RsmV RNA family,Gene; sRNA;
RF04321,Bacteria,"Bacteria (98.31%), Bacteria:Proteobacteria (20.27%), Bacteria:Cyanobacteria (9.12%), Archaea (1.69%), Archaea:Euryarchaeota (0.34%), Bacteria:Bacteroidetes (0.34%)","Bacteria (95.05%), Bacteria:Proteobacteria (46.81%), Viruses (2.84%), Eukaryota (2.10%), Eukaryota:Metazoa (1.48%), Bacteria:Cyanobacteria (1.25%), Bacteria:Firmicutes (0.40%), Eukaryota:Viridiplantae (0.34%), Eukaryota:Alveolata (0.17%), Eukaryota:Fungi (0.06%)",tmRNA_permuted,permuted transfer-messenger RNA,Gene;
