Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF02794,Archaea,Archaea (100.0%),Archaea (100.0%),Pab19,Pab19 RNA,Gene; snRNA; snoRNA; HACA-box;
RF02795,Archaea,Archaea (100.0%),Archaea (100.0%),Pab91,Pab91 RNA,Gene; snRNA; snoRNA; HACA-box;
RF02796,Archaea,Archaea (100.0%),Archaea (100.0%),Pab160,Pab160 RNA,Gene; snRNA; snoRNA; HACA-box;
RF02797,Bacteria,Bacteria (100.0%),"Bacteria (97.73%), Eukaryota (2.27%)",PssrA,Plasmid-encoded Shigella sRNA A,Gene; sRNA;
RF02798,Bacteria,Bacteria (100.0%),Bacteria (100.0%),CssrA,Chromosome-encoded Shigella sRNA A,Gene; sRNA;
RF02799,Bacteria,Bacteria (100.0%),Bacteria (100.0%),CssrB,Chromosome-encoded Shigella sRNA B,Gene; sRNA;
RF02800,Bacteria,Bacteria (100.0%),"Bacteria (93.1%), Eukaryota (3.45%), Archaea (3.45%)",Rp_sR47,Rickettsia sRNA47,Gene; sRNA;
RF02801,Archaea,Archaea (100.0%),Archaea (100.0%),PyrR201,Pyrobaculum sRNA 201,Gene; snRNA; snoRNA; HACA-box;
RF02802,Archaea,Archaea (100.0%),Archaea (100.0%),PyrR204,Pyrobaculum sRNA 204,Gene; snRNA; snoRNA; HACA-box;
RF02803,Archaea/Mixed,Archaea (100.0%),"Eukaryota (77.5%), Archaea (22.5%)",PyrR205,Pyrobaculum sRNA 205,Gene; snRNA; snoRNA; HACA-box;
RF02804,Archaea,Archaea (100.0%),Archaea (100.0%),PyrR206,Pyrobaculum sRNA 206,Gene; snRNA; snoRNA; HACA-box;
RF02805,Archaea,Archaea (100.0%),Archaea (100.0%),PyrR207,Pyrobaculum sRNA 207,Gene; snRNA; snoRNA; HACA-box;
RF02806,Archaea,Archaea (100.0%),Archaea (100.0%),PyrR208,Pyrobaculum sRNA 208,Gene; snRNA; snoRNA; HACA-box;
RF02807,Archaea,Archaea (100.0%),Archaea (100.0%),PyrR209,Pyrobaculum sRNA 209,Gene; snRNA; snoRNA; HACA-box;
RF02808,Archaea,Archaea (100.0%),Archaea (100.0%),PyrR210,Pyrobaculum sRNA 210,Gene; snRNA; snoRNA; HACA-box;
RF02809,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RsmW,RsmW RNA family,Gene; sRNA;
RF02810,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Lst_thermometer,Lst 5' UTR thermometer,Cis-reg; thermoregulator;
RF02811,Bacteria,Bacteria (100.0%),Bacteria (100.0%),FHbp_thermometer,FHbp 5' UTR thermometer,Cis-reg; thermoregulator;
RF02812,Bacteria,Bacteria (100.0%),"Bacteria (98.68%), Eukaryota (1.32%)",asponA,anti ponA RNA,Gene; antisense;
RF02813,Bacteria,Bacteria (100.0%),Bacteria (100.0%),PA5194_thermometer,Pseudomonas PA5194 thermometer,Cis-reg; thermoregulator;
RF02814,Archaea,Archaea (100.0%),Archaea (100.0%),Sso133,Sulfolobus sRNA133,Gene; sRNA;
RF02815,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Lig_thermometer,Lig 5' UTR thermometer,Cis-reg; thermoregulator;
RF02816,Viruses,Viruses (100.0%),Viruses (100.0%),HBV_PRE_1151-1410,Hepatitis B virus post-transcriptional regulatory element 1151-1410,Cis-reg;
RF02818,Bacteria,Bacteria (100.0%),Bacteria (100.0%),V_AS5,Vibrio RNA AS5,Gene; antisense;
RF02819,Bacteria,Bacteria (100.0%),Bacteria (100.0%),V_AS7,Vibrio RNA AS7,Gene; antisense;
RF02820,Bacteria,Bacteria (100.0%),"Bacteria (99.22%), Archaea (0.78%)",V_AS9,Vibrio RNA AS9,Gene; antisense;
RF02821,Bacteria,Bacteria (100.0%),Bacteria (100.0%),V_IGR5,Vibrio RNA IGR5,Gene; sRNA;
RF02822,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Srn266,Streptococcus RNA 266,Gene; sRNA;
RF02823,Bacteria,Bacteria (100.0%),Bacteria (100.0%),LPR69,Legionella RNA 69,Gene; sRNA;
RF02824,Bacteria,Bacteria (100.0%),Bacteria (100.0%),LPR10,Legionella RNA 10,Gene; sRNA;
RF02825,Bacteria,Bacteria (100.0%),Bacteria (100.0%),LPR17,Legionella RNA 17,Gene; sRNA;
RF02826,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Scr6925,Streptomyces RNA 6925,Gene; sRNA;
RF02827,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Scr6106,Streptomyces RNA 6106,Gene; sRNA;
RF02828,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Scr3920,Streptomyces RNA 3920,Gene; sRNA;
RF02829,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Scr4115,Streptomyces RNA 4115,Gene; sRNA;
RF02830,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Scr1601,Streptomyces RNA 1601,Gene; sRNA;
RF02831,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Scr2736,Streptomyces RNA 2736,Gene; sRNA;
RF02832,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Scr5676,Streptomyces RNA 5676,Gene; sRNA;
RF02833,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Scr3202,Streptomyces RNA 3202,Gene; sRNA;
RF02834,Bacteria,Bacteria (100.0%),Bacteria (100.0%),VqmR,Vibrio RNA VqmR,Gene; sRNA;
RF02835,Bacteria,Bacteria (100.0%),"Bacteria (99.36%), Eukaryota (0.64%)",Bcj11,Burkholderia RNA 11,Gene; sRNA;
RF02836,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Bcj14,Burkholderia RNA 14,Gene; sRNA;
RF02837,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Bcj7,Burkholderia RNA 7 (anti-hemB),Gene; sRNA;
RF02838,Bacteria/Mixed,Bacteria (100.0%),"Bacteria (84.62%), Viruses (15.38%)",Ref55,Enterococcus sRNA 55,Gene; sRNA;
RF02839,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ref66,Enterococcus sRNA 66,Gene; antisense;
RF02840,Mixed/Bacteria,"Bacteria (79.49%), unclassified sequences (20.51%)","Bacteria (92.12%), unclassified sequences (7.88%)",Ref68,Enterococcus sRNA 68 (Lacto-3 RNA),Gene; sRNA;
RF02841,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ref70,Enterococcus sRNA 70,Gene; sRNA;
RF02842,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RefA1,Enterococcus sRNA A1,Gene; sRNA;
RF02843,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RefA5,Enterococcus sRNA A5,Gene; antisense;
RF02844,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RefA9,Enterococcus sRNA A9,Gene; antisense;
RF02845,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ref1C,Enterococcus sRNA 1C,Gene; sRNA;
RF02846,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ref84,Enterococcus sRNA 84,Gene; antisense;
RF02847,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ref64,Enterococcus sRNA 64,Gene; sRNA;
RF02848,Bacteria,Bacteria (100.0%),"Bacteria (93.02%), Viruses (6.98%)",RefB11,Enterococcus sRNA B11,Gene; sRNA;
RF02849,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ysr197,Yersinia sRNA 197,Gene; sRNA;
RF02850,Bacteria,Bacteria (100.0%),"Bacteria (95.62%), Eukaryota (4.38%)",Ysr276,Yersinia sRNA 276,Gene; antisense;
RF02851,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ysr283,Yersinia sRNA 283,Gene; antisense;
RF02852,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ysr206,Yersinia sRNA 206,Gene; sRNA;
RF02853,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ysr201,Yersinia sRNA 201,Gene; sRNA
RF02854,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Ysr100,Yersinia sRNA 100,Gene; sRNA;
RF02855,Bacteria,Bacteria (100.0%),"Bacteria (90.91%), Eukaryota (8.08%), Viruses (1.01%)",Ysr251,Yersinia sRNA 251,Gene; antisense;
RF02856,Bacteria,Bacteria (100.0%),Bacteria (100.0%),30_292,Leptospira sRNA 30_292,Gene; sRNA;
RF02857,Bacteria,Bacteria (100.0%),Bacteria (100.0%),30_255,Leptospira sRNA 30_255,Gene; sRNA;
RF02858,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Arrc08,Actinobacillus sRNA 08,Gene; sRNA;
RF02859,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Arrc11,Actinobacillus sRNA 11,Gene; sRNA;
RF02860,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Arrc14,Actinobacillus sRNA 14,Gene; sRNA;
RF02861,Bacteria,Bacteria (100.0%),Bacteria (100.0%),IR_84,Neisseria sRNA 84,Gene; sRNA;
RF02862,Bacteria,Bacteria (100.0%),Bacteria (100.0%),sRNA_1300,Enterococcus sRNA 1300,Gene; sRNA;
RF02863,Bacteria,Bacteria (100.0%),Bacteria (100.0%),sRNA_2410,Enterococcus sRNA 2410,Gene; sRNA;
RF02864,Bacteria,Bacteria (100.0%),Bacteria (100.0%),sRNA_0030,Enterococcus sRNA 30,Gene; sRNA;
RF02865,Bacteria,Bacteria (100.0%),Bacteria (100.0%),ncS01,Burkholderia sRNA 1,Gene; sRNA;
RF02866,Bacteria,Bacteria (100.0%),Bacteria (100.0%),ncS16,Burkholderia sRNA 16 (Bc_KC_sr1),Gene; sRNA;
RF02867,Bacteria,Bacteria (100.0%),Bacteria (100.0%),ncS011,Burkholderia sRNA 11,Gene; sRNA;
RF02868,Bacteria,Bacteria (100.0%),Bacteria (100.0%),ncS037,Burkholderia sRNA 37,Gene; sRNA;
RF02869,Mixed/Bacteria,"Bacteria (75.0%), Eukaryota (25.0%)","Bacteria (98.21%), Eukaryota (1.79%)",ncS025,Burkholderia sRNA 25,Gene; sRNA;
RF02870,Bacteria,Bacteria (100.0%),Bacteria (100.0%),ncS035,Burkholderia sRNA 35,Gene; sRNA;
RF02871,Bacteria,Bacteria (100.0%),"Bacteria (98.95%), Eukaryota (1.05%)",ncS54,Burkholderia sRNA 54,Gene; sRNA;
RF02872,Bacteria,Bacteria (100.0%),"Bacteria (98.44%), Eukaryota (1.56%)",SrbA,sRNA regulator of biofilms A,Gene; sRNA;
RF02873,Bacteria/Mixed,Bacteria (100.0%),"Bacteria (75.0%), Eukaryota (25.0%)",AS-traI,Antisense to traI,Gene; antisense;
RF02874,Mixed,"Bacteria (75.0%), Eukaryota (25.0%)","Bacteria (70.59%), Eukaryota (29.41%)",AS-traG,Antisense to traG,Gene; antisense;
RF02875,Bacteria,Bacteria (100.0%),Bacteria (100.0%),AS-pc01,Antisense to pHK01_035,Gene; antisense;
RF02876,Bacteria/Mixed,Bacteria (100.0%),"Bacteria (75.0%), Eukaryota (25.0%)",AS-pc02,Antisense to pHK01_099,Gene; antisense;
RF02877,Bacteria,Bacteria (100.0%),Bacteria (100.0%),NmsRb,Neisseria metabolic switch regulator b (RcoF1/NgncR163),Gene; sRNA;
RF02878,Bacteria,Bacteria (100.0%),Bacteria (100.0%),MH_s7,Mesorhizobail RNA 7,Gene; sRNA;
RF02879,Bacteria,Bacteria (100.0%),Bacteria (100.0%),MH_s10,Mesorhizobail RNA 10,Gene; sRNA;
RF02880,Bacteria,Bacteria (100.0%),Bacteria (100.0%),MH_s15,Mesorhizobail RNA 15,Gene; sRNA;
RF02881,Bacteria,Bacteria (100.0%),Bacteria (100.0%),MH_s25,Mesorhizobail RNA 25,Gene; sRNA;
RF02882,Bacteria,Bacteria (100.0%),Bacteria (100.0%),MH_s36,Mesorhizobail RNA 36,Gene; sRNA;
RF02883,Bacteria,Bacteria (100.0%),Bacteria (100.0%),BcKCsr2,Burkholderia sRNA 2,Gene; sRNA;
RF02884,Bacteria,Bacteria (100.0%),Bacteria (100.0%),BcKCsr7,Burkholderia sRNA 7,Gene; sRNA;
RF02885,Bacteria,Bacteria (100.0%),Bacteria (100.0%),SAM_VI,SAM-VI riboswitch,Cis-reg; riboswitch;
RF02886,Bacteria,Bacteria (100.0%),Bacteria (100.0%),npcTB_6715,Mycobacterium sRNA 6715,Gene; sRNA;
RF02887,Bacteria,Bacteria (100.0%),"Bacteria (96.67%), Eukaryota (3.33%)",mgtC_leader,Salmonella mgtC leader RNA,Cis-reg; leader;
RF02888,Bacteria,Bacteria (100.0%),Bacteria (100.0%),BtsR1,Bacillus sRNA 1,Gene; sRNA;
RF02889,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Sr006,Pseudomonas sRNA 6,Gene; sRNA;
RF02890,Bacteria,Bacteria (100.0%),Bacteria (100.0%),SprC,Small pathogenicity island RNA C (srn_3610),Gene; sRNA;
RF02891,Bacteria/Mixed,Bacteria (100.0%),"Bacteria (84.62%), Eukaryota (15.38%)",AgrB,ArsR-gov region gene B,Gene; antisense;
RF02892,Mixed,"Bacteria (66.67%), Viruses (33.33%)","Bacteria (66.67%), Viruses (33.33%)",SR6_antitoxin,Bacillus SR6 antitoxin,Gene; antisense;
RF02893,Bacteria,Bacteria (100.0%),"Bacteria (98.21%), Eukaryota (1.79%)",RpsF_leader,RpsF leader,Cis-reg; leader;
RF02894,Bacteria,Bacteria (100.0%),Bacteria (100.0%),S35,Staphylococcus sRNA 35 (srn_0335),Gene; sRNA;
RF02895,Bacteria,Bacteria (100.0%),Bacteria (100.0%),S414,Staphylococcus sRNA 414,Gene; sRNA;
RF02896,Bacteria,Bacteria (100.0%),Bacteria (100.0%),S774,Staphylococcus sRNA 774,Gene; sRNA;
RF02897,Mixed/Viruses,"Viruses (75.0%), Bacteria (25.0%)","Viruses (92.31%), Bacteria (7.69%)",S808,Staphylococcus sRNA 808,Gene; sRNA;
RF02898,Bacteria,Bacteria (100.0%),"Bacteria (96.88%), Eukaryota (3.13%)",AaHKsRNA20,Aggregatibacter sRNA 20,Gene; sRNA;
RF02899,Bacteria,Bacteria (100.0%),Bacteria (100.0%),AaHKsRNA54,Aggregatibacter sRNA 54,Gene; sRNA;
RF02900,Bacteria,Bacteria (100.0%),"Bacteria (92.86%), Viruses (7.14%)",AaHKsRNA82,Aggregatibacter sRNA 82,Gene; sRNA;
RF02901,Bacteria,Bacteria (100.0%),Bacteria (100.0%),AaHKsRNA41,Aggregatibacter sRNA 41,Gene; sRNA;
RF02902,Bacteria,Bacteria (100.0%),Bacteria (100.0%),AaHKsRNA22,Aggregatibacter sRNA 22,Gene; sRNA;
RF02903,Bacteria,Bacteria (100.0%),Bacteria (100.0%),AaHKsRNA96,Aggregatibacter sRNA 96,Gene; antisense;
RF02904,Bacteria,Bacteria (100.0%),Bacteria (100.0%),AaHKsRNA69,Aggregatibacter sRNA 69,Gene; sRNA;
RF02905,Archaea,Archaea (100.0%),Archaea (100.0%),sRNA41,Archaeal Small RNA 41,Gene; sRNA;
RF02906,Archaea,Archaea (100.0%),Archaea (100.0%),sRNA154,Archaeal Small RNA 154,Gene; sRNA;
RF02907,Bacteria,Bacteria (100.0%),Bacteria (100.0%),patAB,patAB leader,Cis-reg; leader;
RF02908,Bacteria,Bacteria (100.0%),Bacteria (100.0%),rli30,Listeria sRNA rli30,Gene; antisense; 
RF02909,Bacteria,Bacteria (100.0%),Bacteria (100.0%),rli117,Listeria sRNA rli117,Gene; sRNA;
RF02910,Viruses,Viruses (100.0%),Viruses (100.0%),Coronavirus_5p_sl_1_2,Coronavirus 5' stem-loops 1-2,Cis-reg;
RF02911,Viruses,Viruses (100.0%),Viruses (100.0%),Baculoviridae_NAE,Baculoviridae Nucleocapsid Assembly essential Element,Cis-reg;
RF02912,Bacteria,Bacteria (100.0%),"Bacteria (96.55%), Eukaryota (3.45%)",AAC_AAD_leader,AAC AAD 5' leader riboswitch,Cis-reg; riboswitch;
RF02913,Mixed,"unclassified sequences (81.78%), Bacteria (18.22%)","unclassified sequences (54.73%), Bacteria (45.1%), Eukaryota (0.17%)",pemK,pemK RNA,Cis-reg;
RF02914,Mixed,"unclassified sequences (87.32%), Bacteria (12.68%)","unclassified sequences (53.41%), Bacteria (45.41%), Eukaryota (1.13%), Archaea (0.05%)",DUF805b,DUF805b RNA,Cis-reg;
RF02915,unclassified sequences/Mixed,"unclassified sequences (91.95%), Bacteria (8.05%)","unclassified sequences (70.8%), Bacteria (26.55%), Eukaryota (2.65%)",DUF3800-VI,DUF3800-VI RNA,Cis-reg;
RF02916,Mixed,"Bacteria (75.0%), unclassified sequences (25.0%)","Bacteria (88.75%), unclassified sequences (11.25%)",atpB,atpB RNA,Cis-reg;
RF02917,Mixed,"unclassified sequences (57.89%), Bacteria (42.11%)","Bacteria (55.56%), unclassified sequences (40.74%), Eukaryota (3.7%)",Burkholderiales-2,Burkholderiales-2 RNA,Cis-reg;
RF02918,unclassified sequences/Mixed,"unclassified sequences (93.33%), Bacteria (6.67%)","unclassified sequences (58.33%), Bacteria (41.67%)",MDR-NUDIX,MDR-NUDIX RNA,Cis-reg;
RF02919,Mixed,"unclassified sequences (89.29%), Bacteria (10.71%)","unclassified sequences (73.53%), Bacteria (26.47%)",ilvB-OMG,ilvB-OMG RNA,Cis-reg;
RF02920,Mixed,"unclassified sequences (53.85%), Bacteria (46.15%)","Bacteria (63.64%), unclassified sequences (31.82%), Eukaryota (4.55%)",Fusobacteriales-1,Fusobacteriales-1 RNA,Cis-reg;
RF02921,Mixed,"unclassified sequences (86.71%), Bacteria (13.29%)","unclassified sequences (63.59%), Bacteria (35.38%), Viruses (0.51%), Archaea (0.51%)",RT-14,RT-14 RNA,Gene; sRNA;
RF02922,Bacteria,Bacteria (100.0%),Bacteria (100.0%),RAGATH-32,RAGATH-32 RNA,Cis-reg;
RF02923,Mixed,"unclassified sequences (83.33%), Bacteria (16.67%)","unclassified sequences (71.43%), Bacteria (28.57%)",HTH-XRE,HTH-XRE RNA,Cis-reg;
RF02924,Mixed,"unclassified sequences (79.03%), Bacteria (20.97%)","unclassified sequences (70.48%), Bacteria (28.46%), Viruses (0.69%), Eukaryota (0.38%)",skipping-rope,skipping-rope RNA,Gene; sRNA;
RF02925,Mixed,"unclassified sequences (78.39%), Bacteria (21.61%)","unclassified sequences (73.04%), Bacteria (26.96%)",6A,6A RNA,Gene; sRNA;
RF02926,Mixed,"unclassified sequences (83.52%), Bacteria (16.48%)","unclassified sequences (79.17%), Bacteria (20.83%)",DUF2693-FD,DUF2693-FD RNA,Gene; sRNA;
RF02927,Mixed,"unclassified sequences (66.67%), Bacteria (33.33%)","unclassified sequences (53.33%), Bacteria (40.0%), Eukaryota (6.67%)",Actino-ugpB,Actino-ugpB RNA,Gene; sRNA;
RF02928,Mixed,"unclassified sequences (86.86%), Bacteria (13.14%)","unclassified sequences (72.28%), Bacteria (27.72%)",Actinomyces-1,Actinomyces-1 RNA,Gene; sRNA;
RF02929,Bacteria,"Bacteria (92.89%), unclassified sequences (7.11%)","Bacteria (92.79%), unclassified sequences (6.82%), Eukaryota (0.39%)",algC,algC RNA,Cis-reg;
RF02930,Mixed,"unclassified sequences (84.48%), Bacteria (15.52%)","unclassified sequences (59.76%), Bacteria (40.24%)",aspS,aspS RNA,Cis-reg;
RF02931,Mixed,"Bacteria (80.0%), unclassified sequences (20.0%)","Bacteria (80.39%), unclassified sequences (18.95%), Viruses (0.65%)",Bacilli-1,Bacilli-1 RNA,Gene; sRNA;
RF02932,Mixed,"unclassified sequences (79.41%), Bacteria (20.59%)","unclassified sequences (62.79%), Bacteria (36.43%), Eukaryota (0.78%)",Betaproteobacteria-1,Betaproteobacteria-1 RNA,Gene; sRNA;
RF02933,unclassified sequences,"unclassified sequences (94.29%), Bacteria (5.71%)","unclassified sequences (91.67%), Bacteria (8.33%)",ARRPOF,ARRPOF RNA,Gene; sRNA;
RF02934,Mixed,"unclassified sequences (57.14%), Bacteria (42.86%)","Bacteria (55.56%), unclassified sequences (44.44%)",caiA,caiA RNA,Gene; sRNA;
RF02935,Bacteria,"Bacteria (94.9%), unclassified sequences (5.1%)","Bacteria (98.24%), unclassified sequences (1.76%)",che1,che1 RNA,Gene; sRNA;
RF02936,Mixed,"unclassified sequences (50.0%), Bacteria (50.0%)","Bacteria (60.0%), unclassified sequences (40.0%)",Chloroflexus-1,Chloroflexus-1 RNA,Gene; sRNA;
RF02937,Mixed,"unclassified sequences (50.0%), Bacteria (50.0%)","Bacteria (85.71%), unclassified sequences (14.29%)",Clostridiales-2,Clostridiales-2 RNA,Gene; sRNA;
RF02938,Mixed,"unclassified sequences (52.08%), Bacteria (47.92%)","Bacteria (63.24%), unclassified sequences (36.76%)",COG2827,COG2827 RNA,Gene; sRNA;
RF02939,unclassified sequences,unclassified sequences (100.0%),unclassified sequences (100.0%),COG2908,COG2908 RNA,Cis-reg;
RF02940,Mixed/Bacteria,"Bacteria (80.95%), unclassified sequences (19.05%)","Bacteria (94.51%), unclassified sequences (4.88%), Eukaryota (0.61%)",COG3860,COG3860 RNA,Cis-reg;
RF02941,unclassified sequences,unclassified sequences (100.0%),unclassified sequences (100.0%),COG3943,COG3943 RNA,Gene; sRNA;
RF02942,Mixed,"unclassified sequences (89.81%), Bacteria (10.19%)","unclassified sequences (81.5%), Bacteria (18.5%)",Clostridiales-3,Clostridiales-3 RNA,Gene; sRNA;
RF02943,Mixed,"unclassified sequences (79.07%), Bacteria (20.93%)","unclassified sequences (73.91%), Bacteria (26.09%)",Bacteroidales-2,Bacteroidales-2 RNA,Gene; sRNA;
RF02944,Mixed,"unclassified sequences (84.38%), Bacteria (15.63%)","unclassified sequences (63.85%), Bacteria (35.47%), Eukaryota (0.34%), Viruses (0.34%)",c4-2,c4-2 RNA,Gene; sRNA;
RF02945,Mixed,"unclassified sequences (64.29%), Bacteria (35.71%)","Bacteria (70.0%), unclassified sequences (30.0%)",Corio-PBP,Corio-PBP RNA,Gene; sRNA;
RF02946,unclassified sequences,unclassified sequences (100.0%),unclassified sequences (100.0%),cow-rumen-1,cow-rumen-1 RNA,Gene; sRNA;
RF02947,unclassified sequences,unclassified sequences (100.0%),unclassified sequences (100.0%),cow-rumen-2,cow-rumen-2 RNA,Gene; sRNA;
RF02948,unclassified sequences,unclassified sequences (100.0%),unclassified sequences (100.0%),cow-rumen-4,cow-rumen-4 RNA,Gene; sRNA;
RF02949,Bacteria,Bacteria (100.0%),Bacteria (100.0%),Cupriavidus-1,Cupriavidus-1 RNA,Gene; sRNA;
RF02950,unclassified sequences,unclassified sequences (100.0%),unclassified sequences (100.0%),D12-methyl,D12-methyl RNA,Gene; sRNA;
RF02951,Bacteria,"Bacteria (98.41%), unclassified sequences (1.59%)","Bacteria (98.9%), unclassified sequences (1.1%)",DABA-DC-AT,DABA-DC-AT RNA,Cis-reg;
RF02952,Mixed,"unclassified sequences (66.67%), Bacteria (33.33%)","unclassified sequences (58.23%), Bacteria (41.77%)",dfrA-dnaX,dfrA-dnaX RNA,Gene; sRNA;
RF02953,unclassified sequences,unclassified sequences (100.0%),unclassified sequences (100.0%),DUF1874,DUF1874 RNA,Cis-reg;
RF02954,unclassified sequences,"unclassified sequences (98.84%), Bacteria (1.16%)","unclassified sequences (94.44%), Bacteria (5.56%)",DUF3577,DUF3577 RNA,Cis-reg;
RF02955,Mixed,"unclassified sequences (84.93%), Bacteria (15.07%)","unclassified sequences (62.63%), Bacteria (36.36%), Eukaryota (1.01%)",EGFOA,EGFOA RNA,Gene; sRNA;
RF02956,unclassified sequences,"unclassified sequences (98.41%), Bacteria (1.59%)","unclassified sequences (98.41%), Bacteria (1.59%)",DUF2693,DUF2693 RNA,Gene; sRNA;
RF02957,Mixed,"Bacteria (88.39%), unclassified sequences (11.61%)","Bacteria (89.51%), unclassified sequences (9.4%), Eukaryota (1.08%)",EFASI,EFASI RNA,Gene; sRNA;
RF02958,Mixed,"unclassified sequences (86.85%), Bacteria (13.15%)","unclassified sequences (77.8%), Bacteria (22.2%)",drum,drum RNA,Gene; sRNA;
RF02959,unclassified sequences/Mixed,unclassified sequences (100.0%),"unclassified sequences (51.61%), Bacteria (48.39%)",DUF3085,DUF3085 RNA,Cis-reg;
RF02960,unclassified sequences/Mixed,"unclassified sequences (90.32%), Bacteria (9.68%)","unclassified sequences (83.33%), Bacteria (16.07%), Eukaryota (0.6%)",DUF2800,DUF2800 RNA,Cis-reg;
RF02961,unclassified sequences/Mixed,unclassified sequences (100.0%),"unclassified sequences (51.11%), Bacteria (48.89%)",DUF3800-II,DUF3800-II RNA,Gene; sRNA;
RF02962,unclassified sequences/Mixed,"unclassified sequences (98.18%), Bacteria (1.82%)","unclassified sequences (73.97%), Bacteria (26.03%)",DUF3800-III,DUF3800-III RNA,Gene; sRNA;
RF02963,Mixed,"Bacteria (60.0%), unclassified sequences (40.0%)","Bacteria (69.23%), unclassified sequences (30.77%)",DUF3800-IV,DUF3800-IV RNA,Gene; sRNA;
RF02964,unclassified sequences/Mixed,"unclassified sequences (97.47%), Bacteria (2.53%)","unclassified sequences (55.8%), Bacteria (44.2%)",DUF3800-V,DUF3800-V RNA,Gene; sRNA;
RF02965,Mixed,"unclassified sequences (50.41%), Bacteria (49.59%)","Bacteria (66.67%), unclassified sequences (33.33%)",CyVA-1,CyVA-1 RNA,Gene; sRNA;
RF02966,unclassified sequences/Mixed,"unclassified sequences (90.74%), Bacteria (9.26%)","unclassified sequences (83.76%), Bacteria (16.24%)",DUF3268,DUF3268 RNA,Gene; sRNA;
RF02967,Mixed,"unclassified sequences (87.77%), Bacteria (12.23%)","unclassified sequences (76.25%), Bacteria (23.75%)",DUF3800-VII,DUF3800-VII RNA,Gene; sRNA;
RF02968,unclassified sequences/Mixed,"unclassified sequences (90.83%), Bacteria (9.17%)","unclassified sequences (66.03%), Bacteria (33.97%)",DUF3800-IX,DUF3800-IX RNA,Gene; sRNA;
RF02969,Mixed,"unclassified sequences (82.55%), Bacteria (17.45%)","unclassified sequences (75.5%), Bacteria (24.22%), Eukaryota (0.28%)",DUF3800-I,DUF3800-I RNA,Gene; sRNA;
RF02970,unclassified sequences,unclassified sequences (100.0%),unclassified sequences (100.0%),EGFOA-assoc-1,EGFOA-assoc-1 RNA,Gene; sRNA;
RF02971,Mixed,"Bacteria (76.92%), unclassified sequences (23.08%)","Bacteria (82.0%), unclassified sequences (18.0%)",emrB-Lactobacillus,emrB-Lactobacillus RNA,Gene; sRNA;
RF02972,Mixed,"unclassified sequences (69.48%), Bacteria (30.52%)","unclassified sequences (59.44%), Bacteria (40.56%)",engA,engA RNA,Cis-reg;
RF02973,Bacteria,"Bacteria (97.44%), unclassified sequences (2.56%)","Bacteria (97.65%), unclassified sequences (2.35%)",Enterococcus-1,Enterococcus-1 RNA,Gene; sRNA;
RF02974,unclassified sequences/Mixed,"unclassified sequences (91.67%), Bacteria (8.33%)","unclassified sequences (57.89%), Bacteria (42.11%)",Fibro-purF,Fibro-purF RNA,Cis-reg;
RF02975,Mixed,"unclassified sequences (84.38%), Bacteria (15.63%)","unclassified sequences (72.48%), Bacteria (27.52%)",DUF3800-XI,DUF3800-XI RNA,Gene; sRNA;
RF02976,unclassified sequences,"unclassified sequences (99.52%), Bacteria (0.48%)","unclassified sequences (99.52%), Bacteria (0.48%)",Flavobacterium-1,Flavobacterium-1 RNA,Gene; sRNA;
RF02977,Mixed,"Bacteria (57.78%), unclassified sequences (42.22%)","Bacteria (76.19%), unclassified sequences (22.62%), Eukaryota (1.19%)",folE,folE RNA,Cis-reg;
RF02978,Mixed,"unclassified sequences (82.14%), Bacteria (17.86%)","unclassified sequences (69.7%), Bacteria (30.3%)",folP,folP RNA,Cis-reg;
